url,desc_video,like_count,comment_count,like,time_container,timestamp,user
https://www.tiktok.com/@phanuyquyen/video/7164786224706620699?is_from_webapp=1&sender_device=pc&web_id=7182610794470458881,Trả lời @𝙃𝙐𝙔𝙉𝙃𝙃𝙊𝘼𝙉𝙂𝙂𝙄𝘼 #dulichmientay #ma #phanuyquyen_reviewquyen_review,214.7K,3066,0,00:07/01:56,1672336975.0778883,ASUS
https://www.tiktok.com/@tyle1994/video/7182149867626564890?is_from_webapp=1&sender_device=pc&web_id=7182610794470458881,Shh don't tell anyone 🤫 ⚠️Fake Blood⚠️,173.6K,321,1,00:28/00:31,1672337036.6650798,ASUS
https://www.tiktok.com/@buanaodian/video/7158853698045725979?is_from_webapp=1&sender_device=pc&web_id=7182610794470458881,Cơm bồ này hợp lí quá nhợ #AnCungTikTok #ReviewAnNgon #hathuongduongmyvi,493,7,1,00:10/00:39,1672337049.8739295,ASUS
https://www.tiktok.com/@vtvcab.giaitri24h/video/7159083967369579778?is_from_webapp=1&sender_device=pc&web_id=7182610794470458881,BẢO HÀNH hay BẠO HÀNH??,122.6K,10.8K,0,00:04/01:57,1672337055.8019881,ASUS
https://www.tiktok.com/@jenny.huynh._/video/7158772812759485722?is_from_webapp=1&sender_device=pc&web_id=7182610794470458881,Ăn là chính,567.7K,851,1,00:15/00:49,1672337073.1254203,ASUS
https://www.tiktok.com/@theanh28entertainment/video/7153090403372190978?is_from_webapp=1&sender_device=pc&web_id=7182610794470458881,NÓNG NHẤT ĐẤT THỦ ĐÔ: SINH VIÊN ĐẠI HỌC TÀI NGUYÊN MÔI TRƯỜNG XẢY RA XÍCH MÍCH KHIẾN 1 NGƯỜI NGUY KỊCH #theanh28news #tiktoknews,210.6K,2284,0,00:07/00:18,1672337084.6581495,ASUS
https://www.tiktok.com/@ducreaction/video/7162764565028146458?is_from_webapp=1&sender_device=pc&web_id=7182610794470458881,Tăm nước nhỏ gọn cho ai hay di chuyển #leuheu #review,7067,19,0,00:09/00:55,1672337096.5295973,ASUS
https://www.tiktok.com/@hoanglong.socnau/video/7174986950573575450?is_from_webapp=1&sender_device=pc&web_id=7182610794470458881,"#stitch với
@Nờ Ô Nô",687.9K,6399,0,00:04/00:15,1672337104.649481,ASUS
https://www.tiktok.com/@kiiuoanh/video/7182121863043173659?is_from_webapp=1&sender_device=pc&web_id=7182610794470458881,Trả lời @Trinhmys94 #xuhuong @KHA-7 Studio,125.1K,1577,0,00:09/00:20,1672337116.649791,ASUS
https://www.tiktok.com/@be_meo.2k4/video/7174285925504142634?is_from_webapp=1&sender_device=pc&web_id=7182610794470458881,phải gọi là đẳng cấp,478.5K,,0,00:06/01:00,1672337124.8413737,ASUS
https://www.tiktok.com/@ongquangtien/video/7181791737227021595?is_from_webapp=1&sender_device=pc&web_id=7182610794470458881,Một món quà ý nghĩa rất tiện lợi dành cho cánh mày râu #Ongquangtien #dcgr,6111,11,0,00:02/01:09,1672337129.0332549,ASUS
https://www.tiktok.com/@ox_zung/video/7149565545447214337?is_from_webapp=1&sender_device=pc&web_id=7182610794470458881,@f1_motivation #korean #おすすめ,402.7K,1985,0,00:12/00:15,1672337143.2094848,ASUS
https://www.tiktok.com/@lovankiem26/video/7166963921318923547?is_from_webapp=1&sender_device=pc&web_id=7182610794470458881,Ai về Sơn La lấy vợ ăn Tết Sơn La không nhỉ 😂😂😂❤️❤️❤️,6360,69,0,00:07/00:11,1672337152.6333714,ASUS
https://www.tiktok.com/@thiho99/video/7174633510496374042?is_from_webapp=1&sender_device=pc&web_id=7182610794470458881,Mhm-hm-hm 🐈‍⬛ #lamdep #tuanngocvomakeup,2.7M,5784,0,00:06/00:25,1672337161.4655836,ASUS
https://www.tiktok.com/@thuyduongmtm/video/7179621054720101674?is_from_webapp=1&sender_device=pc&web_id=7182610794470458881,,44.2K,1483,0,00:06/00:54,1672337169.8256097,ASUS
https://www.tiktok.com/@animetiktok12123/video/7176228023082110254?is_from_webapp=1&sender_device=pc&web_id=7182610794470458881,Hậu Trường Phim Trung Quốc #xuhuong #khophimngontinh #phimtrungquoc #fyp #reviewphimhay #ongtrumphimd,206.4K,,0,00:16/00:17,1672337188.9367564,ASUS
https://www.tiktok.com/@tonghopgiaitri_club/video/7153870088423214382?is_from_webapp=1&sender_device=pc&web_id=7182610794470458881,Weird saw blade#vairal,180.5K,431,0,00:08/00:22,1672337200.9376013,ASUS
https://www.tiktok.com/@gamkami/video/7181677263027457306?is_from_webapp=1&sender_device=pc&web_id=7182610794470458881,Những clip triệu view chưa bao giờ là đơn giản 😅,56.8K,101,0,00:11/00:12,1672337214.4250839,ASUS
https://www.tiktok.com/@thao_27092003/video/7159938812771192090?is_from_webapp=1&sender_device=pc&web_id=7182610794470458881,Nghe hết mấy bài này chưa nè :)) #nhachaymoingay,262.7K,2233,0,00:13/01:14,1672337229.584206,ASUS
https://www.tiktok.com/@userl78660pql0/video/7153804335804206363?is_from_webapp=1&sender_device=pc&web_id=7182610794470458881,,17.3K,169,0,00:06/00:14,1672337237.745062,ASUS
https://www.tiktok.com/@em2k4_chill/video/7161381114685230382?is_from_webapp=1&sender_device=pc&web_id=7182610794470458881,CON TRAI VÀ CON DÂU NHẪN TÂM ĐUỔI MẸ RA KHỎI NHÀ!! #đuổi_mẹ_ra_khỏi_nhà,279.9K,8790,0,00:03/00:15,1672337243.733174,ASUS
