url,desc_video,like_count,comment_count,like,time_container,timestamp,user
https://www.tiktok.com/@mixigaming/video/7166960371662605595?is_from_webapp=1&sender_device=pc&web_id=7168410180080977409,phụ nữ thật khó hiểu #mixigaming,370.6K,2314,1,00:09/00:59,1671463614,kala
https://www.tiktok.com/@giadinhbaton89/video/7165512982741486874?is_from_webapp=1&sender_device=pc&web_id=7168410180080977409,Cặp lông mày bất ổn,272.9K,1791,0,00:12/01:03,1671463628,kala
https://www.tiktok.com/@vinhthichanngon/video/7175491776986320155?is_from_webapp=1&sender_device=pc&web_id=7168410180080977409,Quán nướng Đà Lạt giữa lòng Sài Gòn #vinhthichanngon #ancungtiktok #xuhuong #learnontiktok #xuhuongtiktok #tetmaiman,14.5K,35,0,00:03/00:51,1671463632,kala
https://www.tiktok.com/@nhuhuynh151515/video/7173878044698955034?is_from_webapp=1&sender_device=pc&web_id=7168410180080977409,Em nói gì sai hả mọi người,77.9K,1133,0,00:32/01:13,1671463665,kala
https://www.tiktok.com/@phuongnguyentha8/video/7168385047735618843?is_from_webapp=1&sender_device=pc&web_id=7168410180080977409,,260,35,0,00:01/00:15,1671463668,kala
https://www.tiktok.com/@cobacamau68/video/7151339534733643034?is_from_webapp=1&sender_device=pc&web_id=7168410180080977409,Lâu rùi ăn lại KFC vẫn ngon như ngày nào #kimchon #cobacamau #vlog #ancungtiktok #Master2022byTikTok,59.9K,169,0,00:02/01:15,1671463671,kala
https://www.tiktok.com/@cobacamau68/video/7156163821999099162?is_from_webapp=1&sender_device=pc&web_id=7168410180080977409,Nay được nhận quà 20/10 trước lun r nè 😘🫶🏻 #kimchon #cobacamau #vlog #ancungtiktok,18.5K,33,0,00:08/00:55,1671463681,kala
https://www.tiktok.com/@cobacamau68/video/7165073442667121947?is_from_webapp=1&sender_device=pc&web_id=7168410180080977409,Rồi lun giờ xuất hiện thêm một món ruột nữa rồi 🤣 #kimchon #cobacamau #ancungtiktok #vlog,12.8K,29,1,00:35/01:09,1671463720,kala
https://www.tiktok.com/@caubancungphong/video/7175808247721446682?is_from_webapp=1&sender_device=pc&web_id=7168410180080977409,Ăn bún bò của cô Ba Cà Mau xong là quất thêm bánh rong biển kẹp hạt và kẹo hạnh phúc ngon lắm #AnCungTikTok #caubancungphong #vlog #reviewanngon,6194,17,1,00:13/01:32,1671463734,kala
https://www.tiktok.com/@luongthingocha/video/7178826102616395013?is_from_webapp=1&sender_device=pc&web_id=7168410180080977409,"phải có những lúc flop, rồi đứng lên ! mình mới biết còn ai kề bên, còn ai gọi tên ?",37.4K,2136,0,00:04/00:22,1671463739,kala
https://www.tiktok.com/@cobacamau68/video/7161728064219598106?is_from_webapp=1&sender_device=pc&web_id=7168410180080977409,Lại phát hiện ra trà sữa ngon nữa rùi hihi #kimchon #cobacamau #ancungtiktok #vlog,7660,12,1,00:06/01:32,1671463746,kala
https://www.tiktok.com/@nguyenhuynhnhubossx3/video/7176464707870608667?is_from_webapp=1&sender_device=pc&web_id=7168410180080977409,Giờ m xô nữa đi 😒😒😒#mcv #CapCut #ThanAiNayLays @Nguyễn Thiện,31.3K,101,0,00:02/00:14,1671463749,kala
https://www.tiktok.com/@cobacamau68/video/7175489959397166362?is_from_webapp=1&sender_device=pc&web_id=7168410180080977409,Hong biết có ai đang đói bụng ko ta 😁 #kimchon #cobacamau #ancungtiktok #vlog,3996,12,1,00:14/01:02,1671463770,kala
https://www.tiktok.com/@phuongnguyentha8/video/7169205526255897882?is_from_webapp=1&sender_device=pc&web_id=7168410180080977409,,1348,83,0,00:01/00:15,1671463772,kala
