url,desc_video,like_count,comment_count,like,time_container,timestamp,user
https://www.tiktok.com/@adminkhaofficial/video/7165821778860838171?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,Bạn hãy tắt những tính năng CỰC KÌ KHÓ CHỊU này trên iPhone! #learnontiktok #thanhcongnghe #adminkha #MCV,68.3K,671,0,00:37/01:10,1669476797.731984,Admin
https://www.tiktok.com/@hamytao/video/7169926552061299995?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,Màn ra mắt 100 điểm(phần 66)-Dép mới của cha #taomymytao,40.6K,168,0,00:23/02:07,1669476822.3729448,Admin
https://www.tiktok.com/@nguyenvanthang09478594/video/7166188373210680618?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,phần 1#reviewphim #review,82.8K,101,0,00:11/01:36,1669476834.6254277,Admin
https://www.tiktok.com/@giadinhtruyenhinh/video/7168810399821810971?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,Nghề này chỉ hợp khi ở nhà mà thuii 🤣 #benlongdepchat #giadinhtruyenhinh #manhcuongvtv #huonggiangqpvn #metub,6250,24,1,01:17/01:32,1669476912.8242762,Admin
https://www.tiktok.com/@kpaul_21/video/7169559022037880090?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,Hời ơi sao mà cưng quá dọ ! 🥹#mengaimientay #ghebeogheoai #phimhay,9096,23,0,01:28/03:58,1669477002.4931889,Admin
https://www.tiktok.com/@ngoanhtan1/video/7169861438062873882?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,Thật là một nơi thú vị #ngoanhtan1 #review,32.2K,309,0,00:01/01:09,1669477005.9695008,Admin
https://www.tiktok.com/@saomai.ngo/video/7168840902054661402?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,Dạy 1 đằng làm 1 nẻo 😩😩 #mậtpet #mậtpetfamily,3200,17,0,00:02/00:57,1669477010.066475,Admin
https://www.tiktok.com/@ltstore01/video/7139372507865402650?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,LÀM NGAY ĐIỀU NÀY KHI MỚI MUA IPHONE... #xuhuong #xuhuongtiktok #fy #fyp #fypシ #ltstore01 #iphone11 #iphoneX #Iphone8plus #muadienthoai #hoangvukimlong1 #iphone11promax #apple #muaiphoneonline #dienthoai #ios #tragopdienthoai #muadienthoai,45.8K,380,0,00:01/00:59,1669477012.2493992,Admin
https://www.tiktok.com/@bscaohuuthinh/video/7168666021010705690?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,"Bả lo xa, trữ trứng rồi, xong sợ k kiếm được chồng, tính luôn tới chuyện mẹ đơn thân 😂😂 khổ bả. Tới đâu bác hướng dẫn đến đó nghe trời, về rán kiếm chồng đi rồi rã trứng ra thụ tinh ống nghiệm nếu k sinh tự nhiên được 🥰🥰🥰 #bscaohữuthịnh #trữtrứng #thụtinhốngnghiệm #diligroup",3772,222,1,00:44/02:13,1669477057.3881083,Admin
https://www.tiktok.com/@molistarofficial/video/7170265768720862466?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,Nói không với content miệt thị câu view! #tẩychayNờôNô #onhaxemtin #tiktoknews #molistar #moligroup,6390,251,0,00:09/00:49,1669477067.9326508,Admin
https://www.tiktok.com/@duyyy.real.channel/video/7167663708326350107?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,Chuyện thật như đùa chỉ có ở đồ Apple:)) #schannel #LearnOnTikTok #apple #thanhcongnghe,608.2K,3468,0,00:02/01:51,1669477070.7756772,Admin
https://www.tiktok.com/@tuanngocday/video/7167964593057254683?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,Đặt 5-6 cái báo thức trên điện thoại mà dậy không nổi. 🥲 #LearnOnTikTok #ThanhCongNghe #Education #novagr,119.3K,881,0,00:01/01:40,1669477073.607083,Admin
https://www.tiktok.com/@htngoc20.02/video/7169811133006695707?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,Khi ny bạn là một đứa con nít chỉ cần bạn chiều chuộng ny hết mình thì ny bạn sẽ yêu thương bạn hết lòng 😗 #ditiskin #bodytruyentrangb5 #huynhtuanngoc #stormick #boxstudio,18.4K,120,0,00:04/02:49,1669477079.4837244,Admin
https://www.tiktok.com/@ducli_duli/video/7163241739128409371?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,,10.7K,130,0,00:02/01:14,1669477082.6209745,Admin
https://www.tiktok.com/@starter8851/video/7140568627710790939?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,Vì quá ngu si hay vì tui quá iu dội dàng...😭#khuatochoidai #funny #tongphu,15.7K,254,1,00:00/00:39,1669477123.1385825,Admin
https://www.tiktok.com/@soanhvadiephihi/video/7137265779501829403?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,Cay thế nhò 😭 #soanhdiep #couple #metub #xuhuong,1.2M,2067,0,00:23/01:02,1669477147.9647472,Admin
https://www.tiktok.com/@tientoi185/video/7139793070794525978?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,Em ơi!!!! Anh hong chờ được đâu! #vulaci #tientoi #tiktokvoicevn #muonanhlacuaem,7937,88,0,00:03/00:50,1669477152.822585,Admin
https://www.tiktok.com/@familymatpet/video/7169099772299709723?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,Ngân Báo 😩😩 #mậtpet #mậtpetfamily,10.2K,69,0,00:02/01:09,1669477156.6873236,Admin
https://www.tiktok.com/@phwn.g_thao/video/7167340324182822170?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,#leethaoplee #lồngtiếngphim #hàihước #vagabondteam,490.6K,6682,1,00:02/01:25,1669477245.959442,Admin
https://www.tiktok.com/@hungnpv/video/7169561460421512474?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,Đừng xem phụ đề trên Youtube nữa! #theanh28 #hungnpv #learnontiktok,8922,247,0,00:39/00:43,1669477286.4831738,Admin
https://www.tiktok.com/@haluatsu/video/7161364353780895003?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,Tìm luật sư Hà giả. Mọi người lưu ý để tránh bị lừa nhé #hàluậtsư,386.2K,5469,0,00:02/01:02,1669477290.2967958,Admin
https://www.tiktok.com/@thiennhan5272/video/7170307630294945051?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,Ai chưa thử thì mai triển liền đi nghennn 😋 #AnCungTikTok #ThienNhan5272 #SieuDauBep #LearnOnTikTok,62K,538,0,00:37/03:59,1669477328.9270852,Admin
https://www.tiktok.com/@tung_thich_doc_sach/video/7150159880806993179?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,"Hề cung đình, nghề kì lạ thời trung cổ #LearnOnTikTok #hoccungtiktok #vulaci #cothebanchuabiet #kienthucthuvi",118.1K,419,1,00:01/01:20,1669477412.6448681,Admin
https://www.tiktok.com/@hem.saigon/video/7161781786467421483?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,Ngon nhứt cái lách #dqn #Ancungtiktok #Master2022bytiktok #Learnontiktok #Reviewanngon #saigonfood #anvatngon #daheo #daheochiengion #anvatcongtruong #quan5,8812,220,1,00:54/01:24,1669477487.4638112,Admin
https://www.tiktok.com/@chandayroi/video/7170162503048039707?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,Bất kể là 12h trưa hay 12h đêm vẫn có thể meeting 🥲 #trangtrang #3babanloncon #chanchanentertainment,21.4K,144,0,00:20/00:28,1669477510.2523615,Admin
https://www.tiktok.com/@yeubepofficial/video/7159877803456924955?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,Sau hơn 100 đã có người làm thành công món bánh trứng Osmanthus mà Vua Càn Long yêu thích. Người đó là.... #AnCungTikTok #SốngYêuĐời #YêuBếp #hafelevietnam #Giaiphapsongtoandien #LearnOnTikTok #master2022bytiktok #trending #fyp #esheepkitchen #halloween2022,411.2K,1580,0,00:56/01:25,1669477568.4339046,Admin
https://www.tiktok.com/@htngoc20.02/video/7160850761931345178?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,Lêu lêu mấy bạn chơi game một mình 😝 #huynhtuanngoc #stormick,334.9K,3371,0,00:01/01:22,1669477571.9212215,Admin
https://www.tiktok.com/@nguyenhoangfuc.98/video/7170101578274196763?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,Gửi a Nờ Ô Nô #fuchippo #fyp #foryou,98.5K,3838,0,00:01/02:17,1669477574.8229938,Admin
https://www.tiktok.com/@nhyyng/video/7167313498597313818?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,#pov Mỗi người sẽ nhận được màu mắt khác nhau và mỗi màu mắt là 1 chức năng #boxstudio #vietcomedy #VietDrama #fyp,418.9K,1642,0,00:02/01:23,1669477578.2492373,Admin
https://www.tiktok.com/@kenh14official/video/7166928995139751170?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,Đoạn video ghi lại hành động của một người vô gia cư đã được cộng động mạng chia sẻ rộng rãi. #tiktokdieuky #tiktoknews #hot #amm,43.7K,344,0,00:36/00:50,1669477615.4284053,Admin
https://www.tiktok.com/@haomusic7620/video/7137857499457195307?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,Làm phi công cũng vui lắm mà 😜😜 #haomusic7620 #nhacchehay #cover #nhachaymoingay #otismusic,28K,211,0,00:02/00:48,1669477619.6053722,Admin
https://www.tiktok.com/@norinpham_m4/video/7138405388814175514?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,Sài Gòn nhiều đồ ăn lạ xin thua #norinpham #nncteam #imentertainment #letsmilk #traxoainonmamruoc #ancungtiktok,1M,7716,0,00:02/01:15,1669477624.0690315,Admin
https://www.tiktok.com/@user7292q3k/video/7165795934071164186?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,,116.5K,379,0,00:10/00:15,1669477636.2362106,Admin
https://www.tiktok.com/@dienthoaivuitech/video/7142829511128763650?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,ae xài hổ vằn đâu rùi nhỉ 😂 #learnontiktok #schannel #fyp #thanhcongnghe #dienthoaivui,424,34,0,00:02/00:34,1669477640.5081453,Admin
https://www.tiktok.com/@vkcknhabingin/video/7146088802476641562?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,Sống ở đời ăn quả nhớ kẻ trồng cây 🤣🤣🤣#couplelove,179.2K,1311,1,00:20/00:24,1669477663.7485123,Admin
https://www.tiktok.com/@tung_thich_doc_sach/video/7153869400028810523?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,Nam Cực và những điều bí ẩn #LearnOnTikTok #hoccungtiktok #vulaci #cothebanchuabiet #kienthucthuvi,90.2K,172,1,00:25/01:25,1669477690.1697855,Admin
https://www.tiktok.com/@yeah1.trending/video/7163114046277913858?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,"Anh nói rằng mẹ đã rất yếu, nhưng vẫn muốn tự tay vào bếp... #yeah1digital #yeah1trending #yeah1 #tiktoknews #onhaxemtin #mecon",41.1K,471,1,00:19/00:57,1669477710.8126068,Admin
https://www.tiktok.com/@votuongvy1196/video/7167970533273898266?is_from_webapp=1&sender_device=pc&web_id=7170347299121595905,"TUI THAY NƯỚC LÀ PHỤ, DỌC HEO NƯỚC LÀ CHÍNH NHA 🤣🤣 #votuongvy1196 #popsww #goldfish_tuongvy🐠 #cavangvietnam #binhchiling #goldfish #trending #xuhuongtiktok #trend #xh #fyp #tiktok",290.5K,696,0,00:01/01:07,1669477713.3718283,Admin
