uid,w1_duration,w1_num_likes,w1_num_comments,w1_watched_time,w1_like,w2_duration,w2_num_likes,w2_num_comments,w2_watched_time,w2_like,w3_duration,w3_num_likes,w3_num_comments,w3_watched_time,w3_like,w4_duration,w4_num_likes,w4_num_comments,w4_watched_time,w4_like,w5_duration,w5_num_likes,w5_num_comments,w5_watched_time,w5_like,w6_duration,w6_num_likes,w6_num_comments,w6_watched_time,w6_like,w7_duration,w7_num_likes,w7_num_comments,w7_watched_time,w7_like,w8_duration,w8_num_likes,w8_num_comments,w8_watched_time,w8_like,w9_duration,w9_num_likes,w9_num_comments,w9_watched_time,w9_like,w10_duration,w10_num_likes,w10_num_comments,w10_watched_time,w10_like,c1_duration,c1_num_likes,c1_num_comments,c2_duration,c2_num_likes,c2_num_comments,c3_duration,c3_num_likes,c3_num_comments,c4_duration,c4_num_likes,c4_num_comments,t1_duration,t1_num_likes,t1_num_comments,p_like,p_has_next,p_effective_view
daivt,63,4300000,12900,13.45516037940979,0,60,13400,45,3.818461418151856,0,13,512799,6323,18.009270191192627,0,126,243800,855,4.147710084915161,0,64,171600,997,9.301092624664308,0,55,10400,382,3.0208561420440674,0,140,626800,3659,4.675553798675537,0,40,318700,2161,3.348140001296997,0,20,25000,248,3.3940346240997314,0,34,571300,4100,3.683818817138672,0,0,0,0,0,0,0,0,0,0,0,0,0,93,9667,81,0,1,0
daivt,63,4300000,12900,13.45516037940979,0,60,13400,45,3.818461418151856,0,13,512799,6323,18.009270191192627,0,126,243800,855,4.147710084915161,0,64,171600,997,9.301092624664308,0,55,10400,382,3.0208561420440674,0,140,626800,3659,4.675553798675537,0,40,318700,2161,3.348140001296997,0,20,25000,248,3.3940346240997314,0,34,571300,4100,3.683818817138672,0,0,0,0,0,0,0,0,0,0,0,0,0,51,163200,596,0,1,0
daivt,63,4300000,12900,13.45516037940979,0,60,13400,45,3.818461418151856,0,13,512799,6323,18.009270191192627,0,126,243800,855,4.147710084915161,0,64,171600,997,9.301092624664308,0,55,10400,382,3.0208561420440674,0,140,626800,3659,4.675553798675537,0,40,318700,2161,3.348140001296997,0,20,25000,248,3.3940346240997314,0,34,571300,4100,3.683818817138672,0,0,0,0,0,0,0,0,0,0,0,0,0,62,358600,3682,0,1,0
daivt,63,4300000,12900,13.45516037940979,0,60,13400,45,3.818461418151856,0,13,512799,6323,18.009270191192627,0,126,243800,855,4.147710084915161,0,64,171600,997,9.301092624664308,0,55,10400,382,3.0208561420440674,0,140,626800,3659,4.675553798675537,0,40,318700,2161,3.348140001296997,0,20,25000,248,3.3940346240997314,0,34,571300,4100,3.683818817138672,0,0,0,0,0,0,0,0,0,0,0,0,0,15,63600,743,0,1,0
daivt,63,4300000,12900,13.45516037940979,0,60,13400,45,3.818461418151856,0,13,512799,6323,18.009270191192627,0,126,243800,855,4.147710084915161,0,64,171600,997,9.301092624664308,0,55,10400,382,3.0208561420440674,0,140,626800,3659,4.675553798675537,0,40,318700,2161,3.348140001296997,0,20,25000,248,3.3940346240997314,0,34,571300,4100,3.683818817138672,0,0,0,0,0,0,0,0,0,0,0,0,0,27,189600,1623,0,1,0
daivt,63,4300000,12900,13.45516037940979,0,60,13400,45,3.818461418151856,0,13,512799,6323,18.009270191192627,0,126,243800,855,4.147710084915161,0,64,171600,997,9.301092624664308,0,55,10400,382,3.0208561420440674,0,140,626800,3659,4.675553798675537,0,40,318700,2161,3.348140001296997,0,20,25000,248,3.3940346240997314,0,34,571300,4100,3.683818817138672,0,0,0,0,0,0,0,0,0,0,0,0,0,15,80100,183,0,1,0
daivt,63,4300000,12900,13.45516037940979,0,60,13400,45,3.818461418151856,0,13,512799,6323,18.009270191192627,0,126,243800,855,4.147710084915161,0,64,171600,997,9.301092624664308,0,55,10400,382,3.0208561420440674,0,140,626800,3659,4.675553798675537,0,40,318700,2161,3.348140001296997,0,20,25000,248,3.3940346240997314,0,34,571300,4100,3.683818817138672,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14600,178,0,1,0
daivt,63,4300000,12900,13.45516037940979,0,60,13400,45,3.818461418151856,0,13,512799,6323,18.009270191192627,0,126,243800,855,4.147710084915161,0,64,171600,997,9.301092624664308,0,55,10400,382,3.0208561420440674,0,140,626800,3659,4.675553798675537,0,40,318700,2161,3.348140001296997,0,20,25000,248,3.3940346240997314,0,34,571300,4100,3.683818817138672,0,93,9667,81,0,0,0,0,0,0,0,0,0,93,9667,81,0,1,0
daivt,63,4300000,12900,13.45516037940979,0,60,13400,45,3.818461418151856,0,13,512799,6323,18.009270191192627,0,126,243800,855,4.147710084915161,0,64,171600,997,9.301092624664308,0,55,10400,382,3.0208561420440674,0,140,626800,3659,4.675553798675537,0,40,318700,2161,3.348140001296997,0,20,25000,248,3.3940346240997314,0,34,571300,4100,3.683818817138672,0,93,9667,81,0,0,0,0,0,0,0,0,0,51,163200,596,0,1,0
daivt,63,4300000,12900,13.45516037940979,0,60,13400,45,3.818461418151856,0,13,512799,6323,18.009270191192627,0,126,243800,855,4.147710084915161,0,64,171600,997,9.301092624664308,0,55,10400,382,3.0208561420440674,0,140,626800,3659,4.675553798675537,0,40,318700,2161,3.348140001296997,0,20,25000,248,3.3940346240997314,0,34,571300,4100,3.683818817138672,0,93,9667,81,0,0,0,0,0,0,0,0,0,62,358600,3682,0,1,0
